time,binding_all_after,curtail_cause,curtailed_total_mw,margin_after,residual_class,viol_L1,viol_L2,viol_L3,viol_L4,worst_corridor_pct,worst_dso_trafo_pct,worst_plant_pct,pcc_p_mw,available_total_mw
2024-01-16 09:45:00+00:00,L2:SUB_B=0.003749,none,0.0,0.0,none,0,1,0,0,55.204746044134964,56.59322081721192,83.86029714690446,142.11189471638147,248.5049
2024-01-16 10:00:00+00:00,L2:SUB_B=0.000256,none,0.0,0.0,none,0,1,0,0,56.6240981212526,56.26921515755156,80.07606124530643,200.94132776251746,248.5407
2024-01-16 10:15:00+00:00,L2:SUB_B=0.003767,none,0.0,0.0,none,0,1,0,0,52.58926505105001,56.59313850107903,83.86663805447225,142.2074731189071,248.60829999999999
2024-01-16 16:15:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,50.60139192780448,56.27212071808746,83.20184158414052,201.9982163168609,248.39999999999998
2024-01-16 16:30:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,49.990029166886956,56.27212071808947,83.20184158414095,201.99821631686567,248.39999999999998
2024-01-16 16:45:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,49.51292982350925,56.27212071808574,83.20184158413959,201.99821631685342,248.39999999999998
2024-01-16 17:45:00+00:00,L2:SUB_B=0.001901,none,0.0,0.0,none,0,1,0,0,42.79397283203331,56.531022561404356,83.22018257912895,136.02303848470405,241.6846
2024-01-17 01:15:00+00:00,L2:SUB_B=0.0006466,none,0.0,0.0,none,0,1,0,0,65.83748258293438,41.96869344648271,83.3943465823243,158.19195232094154,248.39999999999998
2024-01-17 01:45:00+00:00,L2:SUB_B=0.001016,none,0.0,0.0,none,0,1,0,0,63.33802056575645,43.37099482539884,83.59708154376806,160.48400082856162,248.39999999999998
2024-01-17 02:00:00+00:00,L2:SUB_B=0.0009225,none,0.0,0.0,none,0,1,0,0,62.371083431523104,41.324267393821124,83.5916813721852,161.80602472384774,248.39999999999998
2024-01-17 02:15:00+00:00,L2:SUB_B=0.0005944,none,0.0,0.0,none,0,1,0,0,60.415591937748914,42.63448084696301,83.54272913623572,161.8334655929818,248.39999999999998
2024-01-17 02:30:00+00:00,L2:SUB_B=0.0006742,none,0.0,0.0,none,0,1,0,0,58.91661676005177,41.62405649456026,83.58290541328884,161.57428872977002,248.39999999999998
2024-01-17 09:15:00+00:00,L2:SUB_B=0.0003857,none,0.0,0.0,none,0,1,0,0,61.134629718240326,56.27215882483901,83.20355954843247,202.0210268974707,248.4247
2024-01-17 09:30:00+00:00,L2:SUB_B=0.0003913,none,0.0,0.0,none,0,1,0,0,59.65635836987498,56.27219781344659,83.20531302575134,202.0442985771153,248.44989999999999
2024-01-17 09:45:00+00:00,L2:SUB_B=0.0003969,none,0.0,0.0,none,0,1,0,0,58.340681291362465,56.2722366028641,83.20705332177212,202.06738490857458,248.4749
2024-01-17 10:00:00+00:00,L2:SUB_B=0.0004027,none,0.0,0.0,none,0,1,0,0,57.13522777235008,56.27227721616692,83.20887097234655,202.09148634536302,248.501
2024-01-17 10:15:00+00:00,L2:SUB_B=0.003755,none,0.0,0.0,none,0,1,0,0,50.81619501089306,56.59319258645012,83.86245444342937,142.14443328434874,248.5401
2024-01-17 10:30:00+00:00,L2:SUB_B=0.000265,none,0.0,0.0,none,0,1,0,0,54.87460263034747,56.26927814382204,80.07625149818062,200.97891013625832,248.5814
2024-01-17 10:45:00+00:00,L2:SUB_B=0.003769,none,0.0,0.0,none,0,1,0,0,48.546953599345805,56.593127498342035,83.8674974886545,142.22041325325256,248.6223
2024-01-17 11:00:00+00:00,L2:SUB_B=0.003776,none,0.0,0.0,none,0,1,0,0,47.546158182395246,56.59309604026309,83.86996995518187,142.25756882060932,248.6625
2024-01-17 11:15:00+00:00,L2:SUB_B=0.003779,none,0.0,0.0,none,0,1,0,0,47.809388710947026,56.59308571165984,83.87078721694357,142.26986120879977,248.67579999999998
2024-01-17 11:30:00+00:00,L2:SUB_B=0.003781,none,0.0,0.0,none,0,1,0,0,48.04623539306219,56.593076109631625,83.87154934954147,142.28132161671468,248.6882
2024-01-17 11:45:00+00:00,L2:SUB_B=0.003783,none,0.0,0.0,none,0,1,0,0,48.21700895613657,56.59306653428272,83.87231165032233,142.29278186586117,248.70059999999998
2024-01-17 12:15:00+00:00,L2:SUB_B=0.0004574,none,0.0,0.0,none,0,1,0,0,54.61900987469076,56.27266652899594,83.22607009950802,202.31898378226754,248.7474
2024-01-17 12:30:00+00:00,L2:SUB_B=0.0004637,none,0.0,0.0,none,0,1,0,0,54.62738102325231,56.272711604712015,83.22803605658751,202.3449240827175,248.7755
2024-01-17 12:45:00+00:00,L2:SUB_B=0.0004701,none,0.0,0.0,none,0,1,0,0,54.48210302213565,56.272758108450326,83.23005895271302,202.37160204074448,248.8044
2024-01-17 13:00:00+00:00,L2:SUB_B=0.0004764,none,0.0,0.0,none,0,1,0,0,54.23642937315671,56.27280346559841,83.23202679395419,202.3975406759945,248.83249999999998
2024-01-17 13:15:00+00:00,L2:SUB_B=0.003798,none,0.0,0.0,none,0,1,0,0,47.18549955064344,56.593001161123446,83.87757857446864,142.37189022254105,248.78619999999998
2024-01-17 13:30:00+00:00,L2:SUB_B=0.000454,none,0.0,0.0,none,0,1,0,0,52.974107632699976,56.272641884428886,83.22499306491211,202.30476704162635,248.732
2024-01-17 13:45:00+00:00,L2:SUB_B=0.00378,none,0.0,0.0,none,0,1,0,0,46.08506732307523,56.593079668562865,83.87126660331047,142.27707019359292,248.68359999999998
2024-01-17 14:00:00+00:00,L2:SUB_B=0.0004326,none,0.0,0.0,none,0,1,0,0,51.77849753937588,56.27248872085765,83.21826442225986,202.21586066288302,248.63569999999999
2024-01-17 14:15:00+00:00,L2:SUB_B=0.003761,none,0.0,0.0,none,0,1,0,0,46.64336243773821,56.593163302320136,83.86471124491365,142.17844951013484,248.5769
2024-01-17 14:30:00+00:00,L2:SUB_B=0.0004062,none,0.0,0.0,none,0,1,0,0,54.31463366602675,56.27230201626951,83.2099786681425,202.1061684827331,248.5169
2024-01-17 14:45:00+00:00,L2:SUB_B=0.003741,none,0.0,0.0,none,0,1,0,0,49.06245462032481,56.593258277627534,83.8574616250152,142.06909345857582,248.4586
2024-01-17 15:00:00+00:00,L2:SUB_B=7.722e-05,none,0.0,0.0,none,0,1,0,0,56.76325805617457,56.26603688311762,80.07236137579284,199.62410884020386,248.39999999999998
2024-01-17 15:15:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,50.86482618468717,56.593306222973226,83.85387617357075,142.01491849843924,248.39999999999998
2024-01-17 15:45:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,51.76233633414414,56.5933062229766,83.85387617357108,142.01491849844015,248.39999999999998
2024-01-17 16:00:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,52.243161360140824,56.59330622298332,83.85387617357416,142.01491849844467,248.39999999999998
2024-01-17 16:15:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,53.44177683946804,56.59330622298002,83.85387617357267,142.01491849844322,248.39999999999998
2024-01-17 16:30:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,54.763110356613005,56.59330622298009,83.85387617357273,142.01491849844052,248.39999999999998
2024-01-17 16:45:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,56.219092751609566,56.593306222973496,83.85387617357114,142.01491849844274,248.39999999999998
2024-01-17 18:15:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,80.66850071530234,56.272120718090704,83.20184158413987,201.99821631685018,248.39999999999998
2024-01-17 18:30:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,79.05521532833967,56.272120718085674,83.20184158413906,201.99821631685015,248.39999999999998
2024-01-17 18:45:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,75.5169580057884,56.272120718083485,83.20184158413821,201.99821631686072,248.39999999999998
2024-01-17 19:00:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,72.38233944839953,56.27212071808211,83.201841584138,201.99821631685592,248.39999999999998
2024-01-17 19:15:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,71.04760635568208,56.59330622297306,83.85387617357068,142.01491849844552,248.39999999999998
2024-01-17 19:30:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,71.61194484060658,56.27212071808706,83.20184158413987,201.99821631685032,248.39999999999998
2024-01-17 19:45:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,69.37316550407807,56.593306222978434,83.85387617357318,142.01491849844186,248.39999999999998
2024-01-17 20:00:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,66.97760663468326,56.59330622298341,83.8538761735742,142.0149184984325,248.39999999999998
2024-01-17 20:15:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,63.3970662695509,56.27212071808789,83.20184158414025,201.99821631685984,248.39999999999998
2024-01-17 20:30:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,61.261423316809434,56.27212071808517,83.2018415841395,201.99821631685646,248.39999999999998
2024-01-17 20:45:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,57.13817801975815,56.59330622297588,83.85387617357239,142.01491849844237,248.39999999999998
2024-01-17 21:00:00+00:00,L2:SUB_B=7.722e-05,none,0.0,0.0,none,0,1,0,0,57.25773595946732,56.26603688311545,80.07236137578994,199.62410884019974,248.39999999999998
2024-01-17 21:15:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,54.89375652644965,56.59330622297723,83.85387617357219,142.01491849844277,248.39999999999998
